"Barahona_acteon" "Barahona_vertumno" "Bocangel_leandro" "Carrillo_acis" "Cetina_amorpsique" "Espinosa_genil" "Gongora_piramotisbe" "Gongora_polifemo" "Hurtadodemendoza_fabulaadonis" "Jauregui_orfeo" "Lope_andromeda" "Lope_circe" "Lope_filomenaprimera" "Lope_filomenasegunda" "Lope_rosa" "Montalban_orfeo" "Polo_fabapolodafne" "Polo_fabpansiringa" "Quevedo_apolo" "Soto_fragmentosadonis" "Soto_rayosfaeton" "Villamediana_apolodafne" "Villamediana_europa" "Villamediana_faeton" "Villamediana_fenix"
"pardo" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0.0201816347124117 0.023906287353574 0.0229331498681344 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"pasó" 0 0.0723065798987708 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"peñascos" 0 0 0 0 0 0 0 0 0 0.0658761528326746 0.0201816347124117 0.0095625149414296 0 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"perfección" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0.0229331498681344 0.0134390538906061 0 0 0 0 0 0.0248303261049495 0 0 0.0248015873015873 0 0.033921302578019
"persona" 0.0425079702444208 0.0361532899493854 0 0 0 0 0 0.123380629241209 0 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0.0316656111462951 0 0 0 0 0 0 0 0
"pisando" 0 0 0 0 0 0 0.0448631673396142 0.0308451573103023 0 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0.0173822353554667 0 0.0179969405201116 0
"placer" 0.0212539851222104 0.0723065798987708 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"polvo" 0 0 0 0 0 0 0.0448631673396142 0.0308451573103023 0.0190005700171005 0 0 0.0095625149414296 0 0 0 0.00845165652467884 0 0 0 0 0.0321517562896873 0 0 0 0
"porción" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0 0 0 0 0.0248303261049495 0.0160758781448437 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"posesión" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0329380764163373 0 0 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"prende" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0095625149414296 0 0 0 0.00845165652467884 0 0 0 0 0.0241138172172655 0.0173822353554667 0.0248015873015873 0 0
"presenta" 0 0 0.0184842883548983 0 0 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0.0316656111462951 0 0 0.016553550736633 0.0241138172172655 0 0 0.00899847026005579 0
"preso" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0 0 0.0338066260987153 0 0 0 0 0.00803793907242183 0.0347644707109334 0.0248015873015873 0 0
"presuma" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0201816347124117 0.0095625149414296 0.0229331498681344 0 0 0.00845165652467884 0 0 0 0.016553550736633 0 0 0 0 0
"príncipe" 0.0425079702444208 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0.0253549695740365 0 0 0 0 0.00803793907242183 0 0 0 0
"promete" 0 0 0.0184842883548983 0.0608642726719416 0 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.0241138172172655 0.0173822353554667 0 0 0
"pueblo" 0 0 0.055452865064695 0 0.0574382538770821 0 0 0 0.038001140034201 0 0.0201816347124117 0 0 0 0 0 0 0.0591016548463357 0 0.0082767753683165 0 0.0173822353554667 0 0 0
"punta" 0 0 0 0 0 0 0 0.0308451573103023 0.038001140034201 0 0.0201816347124117 0.0047812574707148 0.0229331498681344 0 0 0.00845165652467884 0 0 0 0 0 0.0347644707109334 0 0 0
"puntos" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0329380764163373 0 0 0 0.0268781077812122 0 0.00845165652467884 0.0633312222925903 0 0 0 0 0 0 0.00899847026005579 0
"racional" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0.0169033130493577 0 0 0 0 0.0401896953621092 0 0 0 0
"radamanto" 0 0 0 0 0 0 0 0 0 0.0329380764163373 0 0.0143437724121444 0 0 0 0.0338066260987153 0 0 0 0 0 0 0 0 0
"recato" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0191250298828592 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0.0359938810402232 0
"rendida" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0.0347644707109334 0 0 0
"replica" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0 0 0 0.0169033130493577 0.0633312222925903 0.0591016548463357 0 0 0 0 0 0.00899847026005579 0
"riendas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016553550736633 0.048227634434531 0 0 0.0179969405201116 0
"risco" 0 0 0 0 0 0 0 0 0 0.0768555116381203 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"riscos" 0 0 0 0 0 0 0 0 0 0.0548967940272288 0 0 0.0229331498681344 0 0 0 0 0 0 0 0.00803793907242183 0 0.0496031746031746 0 0
"roja" 0 0 0 0 0 0 0 0.0308451573103023 0.038001140034201 0 0 0 0 0 0.0181884321571481 0.0169033130493577 0 0 0 0 0.00803793907242183 0.0347644707109334 0 0.00899847026005579 0
"rubias" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0 0.0160758781448437 0 0.0496031746031746 0.0179969405201116 0
"rudos" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0.0143437724121444 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0.033921302578019
"sabios" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0.0268781077812122 0 0.0253549695740365 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"salas" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0 0.0268781077812122 0.0181884321571481 0.0169033130493577 0 0 0 0.016553550736633 0 0 0 0 0
"seas" 0.106269925611052 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0 0 0 0 0 0 0 0 0.0248015873015873 0.00899847026005579 0
"sentimiento" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0191250298828592 0 0 0 0 0 0 0 0 0.00803793907242183 0.0521467060664001 0 0 0
"severa" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0219587176108915 0 0.0095625149414296 0 0 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0.0179969405201116 0
"sierra" 0 0 0.0184842883548983 0 0 0.130039011703511 0 0.0308451573103023 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0 0 0 0 0.0248303261049495 0.00803793907242183 0 0 0 0
"siglos" 0 0 0 0 0 0 0.0897263346792284 0 0 0.043917435221783 0 0.0047812574707148 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0 0 0 0.00899847026005579 0
"solamente" 0.0425079702444208 0 0 0 0 0 0 0 0.038001140034201 0 0.0201816347124117 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0 0 0 0.00899847026005579 0
"sonoroso" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0.0047812574707148 0.0229331498681344 0.0134390538906061 0 0.0253549695740365 0 0 0.192307692307692 0 0 0 0 0 0
"sordo" 0 0 0.055452865064695 0.0608642726719416 0 0 0 0.0308451573103023 0 0 0 0 0 0.0268781077812122 0 0 0 0 0 0 0 0 0 0.0269954107801674 0
"suave" 0.0212539851222104 0.108459869848156 0 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0.0241138172172655 0 0 0 0.033921302578019
"suavidad" 0 0 0 0 0 0 0 0 0 0.043917435221783 0 0 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0.016553550736633 0.00803793907242183 0 0 0.00899847026005579 0
"sube" 0 0 0 0 0.0574382538770821 0.0650195058517555 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0.0316656111462951 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0.067842605156038
"suspensión" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.0269954107801674 0
"sustento" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0191250298828592 0.0114665749340672 0 0 0 0 0 0 0.0248303261049495 0.00803793907242183 0 0 0 0
"sutiles" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0.0268781077812122 0.0363768643142961 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"temblando" 0 0 0 0.0608642726719416 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0143437724121444 0.0229331498681344 0 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"temido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0.0248303261049495 0.048227634434531 0 0 0 0
"temió" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.023906287353574 0.0114665749340672 0 0 0 0 0 0 0 0 0 0.0248015873015873 0 0.033921302578019
"tenga" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0.00845165652467884 0.0633312222925903 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0.067842605156038
"termina" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0.0269954107801674 0.033921302578019
"timón" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0496031746031746 0.0539908215603347 0
"tinieblas" 0 0.0361532899493854 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0.0359938810402232 0
"trace" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0768555116381203 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"tracia" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0229331498681344 0 0 0.0253549695740365 0 0 0 0 0.0160758781448437 0 0 0 0
"transparente" 0 0 0 0 0 0 0 0 0.038001140034201 0 0.0403632694248234 0.0047812574707148 0.0114665749340672 0 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"trata" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0403171616718183 0 0 0.0633312222925903 0 0 0.016553550736633 0 0 0 0.00899847026005579 0
"tremendo" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0.0095625149414296 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"trémula" 0 0 0.055452865064695 0 0 0 0 0 0 0.0109793588054458 0 0.0095625149414296 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0 0
"tributa" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0.0241138172172655 0.0347644707109334 0.0248015873015873 0.00899847026005579 0.067842605156038
"tuviera" 0.0212539851222104 0.0361532899493854 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0.0181884321571481 0.0338066260987153 0 0 0.192307692307692 0 0 0 0 0 0
"último" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0.0338066260987153 0.0316656111462951 0 0 0 0 0 0 0.0179969405201116 0.033921302578019
"undosa" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0.0173822353554667 0.0496031746031746 0.0179969405201116 0.033921302578019
"valientes" 0 0 0 0.0608642726719416 0 0.0650195058517555 0 0 0.0190005700171005 0 0 0.0143437724121444 0 0 0.0181884321571481 0 0 0 0 0 0.0241138172172655 0 0 0 0
"vena" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0.0114665749340672 0.0134390538906061 0 0 0.0316656111462951 0 0 0 0 0.0869111767773336 0 0.00899847026005579 0
"verdor" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.048227634434531 0 0 0 0
"veréis" 0 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0537562155624244 0.0181884321571481 0 0 0 0 0.0082767753683165 0.00803793907242183 0.0173822353554667 0 0 0
"volantes" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.016553550736633 0.0160758781448437 0 0 0.0269954107801674 0
"vuelta" 0 0 0 0 0 0.0650195058517555 0 0 0.0190005700171005 0 0 0 0.0114665749340672 0 0 0 0.0316656111462951 0 0 0.016553550736633 0.0241138172172655 0 0 0.00899847026005579 0
"yerbas" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0562655735069528 0 0.0248015873015873 0 0
"zona" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0 0 0 0 0 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0.0359938810402232 0.067842605156038
"acuerdo" 0 0.0361532899493854 0.0739371534195934 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0.0181884321571481 0 0 0.0591016548463357 0 0 0 0 0 0 0.033921302578019
"adelanta" 0 0 0 0 0 0 0 0 0.0570017100513015 0.0329380764163373 0.0201816347124117 0 0 0 0 0 0 0 0 0.0082767753683165 0 0.0173822353554667 0 0 0
"admite" 0 0 0 0 0 0 0 0 0 0.0548967940272288 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"adusto" 0 0 0 0 0 0 0.0448631673396142 0.0616903146206046 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0 0 0 0.0269954107801674 0.067842605156038
"águila" 0 0 0 0 0.0574382538770821 0 0 0 0 0 0 0.0095625149414296 0 0.0403171616718183 0 0.00845165652467884 0 0 0 0 0.0160758781448437 0 0 0 0
"alfombra" 0 0 0 0.0608642726719416 0 0 0 0.0308451573103023 0 0 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0 0.0248015873015873 0 0.033921302578019
"alimento" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0403632694248234 0 0.0229331498681344 0 0 0 0 0 0 0 0 0 0 0.0179969405201116 0.033921302578019
"allá" 0 0 0 0 0.114876507754164 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0.0316656111462951 0.177304964539007 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"amarga" 0 0 0.0184842883548983 0.0608642726719416 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0.0591016548463357 0 0.0413838768415825 0 0 0 0 0
"ambiente" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0.00899847026005579 0.101763907734057
"amorosas" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0.0047812574707148 0 0.0134390538906061 0.0181884321571481 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"ancho" 0 0 0 0.182592818015825 0 0.0650195058517555 0 0 0 0.0219587176108915 0 0 0.0114665749340672 0 0 0 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0 0
"animado" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0.0347644707109334 0.0744047619047619 0 0.067842605156038
"animados" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0.0521467060664001 0 0.00899847026005579 0.033921302578019
"aquesta" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0.0181884321571481 0 0.0316656111462951 0 0 0.016553550736633 0.00803793907242183 0 0 0.00899847026005579 0
"aqueste" 0 0 0 0.121728545343883 0 0 0 0 0 0 0 0.0095625149414296 0 0.0268781077812122 0 0.00845165652467884 0.0316656111462951 0 0 0 0.00803793907242183 0 0 0 0
"aquesto" 0.0850159404888417 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0.0949968334388854 0 0 0 0.00803793907242183 0 0 0 0
"arcos" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0 0
"argento" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0347644707109334 0.0744047619047619 0.0359938810402232 0
"aristeo" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0591615956727519 0 0 0 0 0.00803793907242183 0 0 0 0
"arriba" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0095625149414296 0 0 0 0 0.0316656111462951 0 0 0 0.0160758781448437 0 0 0.00899847026005579 0
"asegura" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0605449041372351 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0.0179969405201116 0.033921302578019
"áspero" 0 0 0 0.0608642726719416 0 0 0 0 0.0190005700171005 0.0658761528326746 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"aspira" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0219587176108915 0 0.0095625149414296 0.0114665749340672 0.0134390538906061 0 0 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"ata" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0143437724121444 0 0 0 0 0 0.0591016548463357 0 0.0082767753683165 0.0160758781448437 0 0.0248015873015873 0 0
"átomos" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0047812574707148 0.0114665749340672 0 0.0363768643142961 0.00845165652467884 0 0 0 0 0 0 0 0.0269954107801674 0
"atrevida" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0.016553550736633 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0
"averno" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0548967940272288 0 0 0 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"bajó" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0.0403632694248234 0.0095625149414296 0 0 0 0.0253549695740365 0 0 0 0 0 0 0 0.00899847026005579 0
"bastante" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0 0 0.0134390538906061 0 0 0 0.0591016548463357 0 0.033107101473266 0 0 0 0 0
"batallas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363768643142961 0.00845165652467884 0 0 0 0.033107101473266 0 0.0173822353554667 0 0.00899847026005579 0
"bocas" 0 0 0 0 0.0574382538770821 0 0.0448631673396142 0.0308451573103023 0 0.0219587176108915 0 0 0 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"brama" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.0169033130493577 0 0 0 0.016553550736633 0.00803793907242183 0 0 0.0179969405201116 0
"bramido" 0 0 0 0.0608642726719416 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0496031746031746 0.00899847026005579 0.033921302578019
"bulto" 0 0 0.055452865064695 0 0 0 0.0448631673396142 0.0308451573103023 0 0 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"calma" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0219587176108915 0 0.0047812574707148 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0 0 0 0.0248015873015873 0 0
"caña" 0 0 0 0 0.0574382538770821 0.0650195058517555 0 0 0.0190005700171005 0 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0.0591016548463357 0 0 0.00803793907242183 0 0 0.00899847026005579 0.033921302578019
"cañas" 0.0212539851222104 0 0 0 0 0 0 0.0308451573103023 0 0 0 0.0143437724121444 0.0114665749340672 0.0134390538906061 0 0 0 0.0591016548463357 0 0 0.00803793907242183 0 0 0 0
"carne" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0.0570017100513015 0 0 0.0143437724121444 0.0114665749340672 0 0 0 0 0 0 0 0 0 0 0 0
"castidad" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0 0.0347644707109334 0 0 0
"cazador" 0.0425079702444208 0.0361532899493854 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0.0268781077812122 0.0181884321571481 0 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0 0
"celestes" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0095625149414296 0 0.0268781077812122 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"celo" 0 0 0 0 0 0 0 0 0 0 0.0403632694248234 0.0095625149414296 0 0 0 0 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0.0269954107801674 0
"cendal" 0.0212539851222104 0 0 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0.0201816347124117 0 0 0 0 0 0 0 0 0.033107101473266 0.00803793907242183 0 0 0 0
"cerbero" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0.0143437724121444 0 0 0 0.0169033130493577 0 0 0 0 0 0 0 0.0179969405201116 0
"cercado" 0.0425079702444208 0 0 0 0 0.0650195058517555 0 0.0308451573103023 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.0082767753683165 0.0241138172172655 0 0 0 0
"cetro" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.016553550736633 0.0160758781448437 0 0 0.00899847026005579 0
"ciento" 0 0 0 0 0 0 0 0.0616903146206046 0 0 0 0.0095625149414296 0 0 0 0 0 0.0591016548463357 0 0 0.0160758781448437 0 0 0.00899847026005579 0.033921302578019
"cierra" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0.0591016548463357 0 0.0082767753683165 0.00803793907242183 0 0 0.0179969405201116 0
"ciudades" 0 0 0.0369685767097967 0 0 0 0 0 0 0 0.0403632694248234 0 0 0.0134390538906061 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0 0
"cobrar" 0 0.0723065798987708 0 0 0 0 0 0 0.0190005700171005 0.0219587176108915 0 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0.033921302578019
"coge" 0 0.0361532899493854 0 0 0 0 0 0 0.0190005700171005 0 0 0.0143437724121444 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"colunas" 0 0 0.0184842883548983 0 0 0.0650195058517555 0 0 0 0 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0 0.067842605156038
"comenzó" 0.0637619553666312 0 0 0 0 0 0 0 0.038001140034201 0.0109793588054458 0.0201816347124117 0 0 0 0 0 0.0633312222925903 0 0 0 0 0 0 0 0
"conchas" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0 0 0 0.0095625149414296 0.0114665749340672 0 0 0 0 0 0 0 0.00803793907242183 0.0173822353554667 0.0248015873015873 0.00899847026005579 0
"concurso" 0 0 0 0 0 0 0 0 0 0.0548967940272288 0 0 0 0 0 0 0 0.0591016548463357 0 0 0 0 0.0248015873015873 0 0.067842605156038
"consorte" 0 0 0.0369685767097967 0 0 0 0 0 0 0.0548967940272288 0 0 0 0 0 0 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0 0
"contacto" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0 0 0 0 0.016553550736633 0 0.0347644707109334 0.0248015873015873 0.00899847026005579 0.067842605156038
"contigo" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0334688022950036 0 0 0 0 0 0 0 0 0 0 0 0 0
"continente" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0.0347644707109334 0.0248015873015873 0.0269954107801674 0.033921302578019
"cortando" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0134390538906061 0 0 0 0 0 0 0.00803793907242183 0.0173822353554667 0.0496031746031746 0.00899847026005579 0
"cuanta" 0 0 0.0369685767097967 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0.0347644707109334 0 0.0179969405201116 0.033921302578019
"cubierta" 0.0425079702444208 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0 0
"cubrió" 0 0 0 0 0 0.0650195058517555 0 0 0.0190005700171005 0 0 0.0095625149414296 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0.0179969405201116 0
"cuerpos" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0143437724121444 0 0 0.0363768643142961 0 0 0 0 0 0 0 0 0 0
